mention_id,mention_date,period_key,snapshot_target_date,snapshot_resolved_date,snapshot_offset_days,mention_to_snapshot_days,snapshot_resolution,tranco_list_id,tranco_list_created_on,domain,matched_domain,match_type,tranco_rank_at_date,reach_score_at_date,reach_percentile_at_date,reach_tier_at_date,outlet,country,canonical_publication_id,canonical_publication_title,mention_title,mention_url
2026-02-16_mentions_10.1016_j.cub.2018.04.062__31,2022-10-27T18:44:19,2022-Q4,2022-11-15,,,,unresolved,,,us.alertbreakingnews.com,,unmatched,0,0.0,0.0,unranked,Alert Breaking News - US,United States,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Environmental signal in the evolutionary diversification of bird skeletons - Nature - Alert Breaking News - United States,https://us.alertbreakingnews.com/environmental-signal-in-the-evolutionary-diversification-of-bird-skeletons-nature/
2026-02-16_mentions_10.1038_nature15697__183,2022-10-27T18:44:19,2022-Q4,2022-11-15,,,,unresolved,,,us.alertbreakingnews.com,,unmatched,0,0.0,0.0,unranked,Alert Breaking News - US,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,Environmental signal in the evolutionary diversification of bird skeletons - Nature - Alert Breaking News - United States,https://us.alertbreakingnews.com/environmental-signal-in-the-evolutionary-diversification-of-bird-skeletons-nature/
2026-02-16_mentions_10.1038_nature15697__179,2022-11-24T20:10:40,2022-Q4,2022-11-15,,,,unresolved,,,theconversation.com,,unmatched,0,0.0,0.0,unranked,The Conversation,Australia,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What if the dinosaurs hadn't gone extinct? Why our world might look very different,http://theconversation.com/what-if-the-dinosaurs-hadnt-gone-extinct-why-our-world-might-look-very-different-191599
2026-02-16_mentions_10.1038_nature15697__180,2022-11-24T20:10:40,2022-Q4,2022-11-15,,,,unresolved,,,uk.news.yahoo.com,,unmatched,0,0.0,0.0,unranked,Yahoo! News,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What if the dinosaurs hadn't gone extinct? Why our world might look very different,https://uk.news.yahoo.com/dinosaurs-hadnt-gone-extinct-why-201040122.html
2026-02-16_mentions_10.1038_nature15697__178,2022-11-25T03:37:42,2022-Q4,2022-11-15,,,,unresolved,,,rawstory.com,,unmatched,0,0.0,0.0,unranked,The Raw Story,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,Trump is 'really impressed' with white supremacist leader Nick Fuentes: Kanye West,https://www.rawstory.com/nick-fuentes-2658780643/
2026-02-16_mentions_10.1038_nature15697__177,2022-11-25T04:19:11,2022-Q4,2022-11-15,,,,unresolved,,,devdiscourse.com,,unmatched,0,0.0,0.0,unranked,Devdiscourse,India,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What if the dinosaurs hadn’t gone extinct? Why our world might look very different,https://www.devdiscourse.com/article/science-environment/2264534-what-if-the-dinosaurs-hadnt-gone-extinct-why-our-world-might-look-very-different
2026-02-16_mentions_10.1038_nature15697__176,2022-11-25T04:20:14,2022-Q4,2022-11-15,,,,unresolved,,,latestly.com,,unmatched,0,0.0,0.0,unranked,Latestly,India,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,World News | What if the Dinosaurs Hadn't Gone Extinct? Why Our World Might Look Very Different | LatestLY,https://www.latestly.com/agency-news/world-news-what-if-the-dinosaurs-hadnt-gone-extinct-why-our-world-might-look-very-different-4503735.html
2026-02-16_mentions_10.1038_nature15697__175,2022-11-25T04:30:35,2022-Q4,2022-11-15,,,,unresolved,,,theprint.in,,unmatched,0,0.0,0.0,unranked,The Print,India,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What if the dinosaurs hadn’t gone extinct? Why our world might look very different,https://theprint.in/world/what-if-the-dinosaurs-hadnt-gone-extinct-why-our-world-might-look-very-different/1234712/
2026-02-16_mentions_10.1038_nature15697__174,2022-11-25T05:02:03,2022-Q4,2022-11-15,,,,unresolved,,,uktimenews.com,,unmatched,0,0.0,0.0,unranked,UK Time News,United Kingdom,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,"If dinosaurs hadn’t died out, what would our world be like? read more",https://www.uktimenews.com/if-dinosaurs-hadnt-died-out-what-would-our-world-be-like-read-more/
2026-02-16_mentions_10.1038_nature15697__173,2022-11-25T05:33:41,2022-Q4,2022-11-15,,,,unresolved,,,vervetimes.com,,unmatched,0,0.0,0.0,unranked,Verve times,India,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,"If Dinosaurs Hadn't Gone Extinct, How Would Our World Look? Read On - Verve times",https://vervetimes.com/if-dinosaurs-hadnt-gone-extinct-how-would-our-world-look-read-on/
2026-02-16_mentions_10.1038_nature15697__171,2022-11-25T06:16:58,2022-Q4,2022-11-15,,,,unresolved,,,sciencealert.com,,unmatched,0,0.0,0.0,unranked,Science Alert,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What Would Dinosaurs Look Like Today If They Never Went Extinct?,https://www.sciencealert.com/what-would-dinosaurs-look-like-today-if-they-never-went-extinct?alm_mvr=0
2026-02-16_mentions_10.1038_nature15697__170,2022-11-25T06:17:08,2022-Q4,2022-11-15,,,,unresolved,,,news.google.com,,unmatched,0,0.0,0.0,unranked,Google News,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What Would Dinosaurs Look Like Today If They Never Went Extinct?,https://news.google.com/__i/rss/rd/articles/CBMiXGh0dHBzOi8vd3d3LnNjaWVuY2VhbGVydC5jb20vd2hhdC13b3VsZC1kaW5vc2F1cnMtbG9vay1saWtlLXRvZGF5LWlmLXRoZXktbmV2ZXItd2VudC1leHRpbmN00gFgaHR0cHM6Ly93d3cuc2NpZW5jZWFsZXJ0LmNvbS93aGF0LXdvdWxkLWRpbm9zYXVycy1sb29rLWxpa2UtdG9kYXktaWYtdGhleS1uZXZlci13ZW50LWV4dGluY3QvYW1w?oc=5
2026-02-16_mentions_10.1038_nature15697__169,2022-11-25T06:24:20,2022-Q4,2022-11-15,,,,unresolved,,,newslanes.com,,unmatched,0,0.0,0.0,unranked,Newslanes,United Kingdom,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What Would Dinosaurs Look Like Today If They Never Went Extinct?,https://newslanes.com/2022/11/25/what-would-dinosaurs-look-like-today-if-they-never-went-extinct/
2026-02-16_mentions_10.1038_nature15697__168,2022-11-25T06:54:50,2022-Q4,2022-11-15,,,,unresolved,,,rte.ie,,unmatched,0,0.0,0.0,unranked,RTE Online,Ireland,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,How our world might look if the dinosaurs had survived,https://www.rte.ie/brainstorm/2022/1125/1338192-dinosaurs-earth-meteor-survival-evolution-extinction/
2026-02-16_mentions_10.1038_nature15697__167,2022-11-25T06:58:47,2022-Q4,2022-11-15,,,,unresolved,,,deccanherald.com,,unmatched,0,0.0,0.0,unranked,The Deccan Herald,India,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What if the dinosaurs hadn't gone extinct?,https://www.deccanherald.com/science-and-environment/what-if-the-dinosaurs-hadnt-gone-extinct-1165564.html
2026-02-16_mentions_10.1038_nature15697__166,2022-11-25T07:59:21,2022-Q4,2022-11-15,,,,unresolved,,,firstpost.com,,unmatched,0,0.0,0.0,unranked,Firstpost,India,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,Jurassic Park: What the world would look like if dinosaurs hadn't gone extinct,https://www.firstpost.com/explainers/jurassic-park-what-the-world-would-look-like-if-dinosaurs-hadnt-gone-extinct-11693491.html
2026-02-16_mentions_10.1038_nature15697__165,2022-11-25T10:28:30,2022-Q4,2022-11-15,,,,unresolved,,,1tv.ge,,unmatched,0,0.0,0.0,unranked,1TV.ge,Georgia,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,"?????? ?????????? ??????????? ????, ??? ?? ????????????????? — #1tv??????????",https://1tv.ge/news/rogori-iqnebodnen-dinozavrebi-akhla-rom-ar-gadashenebuliyvnen-1tvmecniereba/
2026-02-16_mentions_10.1038_nature15697__164,2022-11-25T10:38:14,2022-Q4,2022-11-15,,,,unresolved,,,rawstory.com,,unmatched,0,0.0,0.0,unranked,The Raw Story,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,The practice of proclaiming virtue while amassing wealth and power is not new,https://www.rawstory.com/commentary-the-practice-of-proclaiming-virtue-while-amassing-wealth-and-power-is-not-new/
2026-02-16_mentions_10.1038_nature15697__163,2022-11-25T11:06:04,2022-Q4,2022-11-15,,,,unresolved,,,journalbreak.com,,unmatched,0,0.0,0.0,unranked,journalbreak.Com,India,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What Would Dinosaurs Look Like Today If They Never Went Extinct? : ScienceAlert - journalbreak,https://journalbreak.com/what-would-dinosaurs-look-like-today-if-they-never-went-extinct-sciencealert/
2026-02-16_mentions_10.1038_nature15697__162,2022-11-25T11:19:40,2022-Q4,2022-11-15,,,,unresolved,,,journalbreak.com,,unmatched,0,0.0,0.0,unranked,journalbreak.Com,India,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What if the dinosaurs hadn't gone extinct? Why our world might look very different - journalbreak,https://journalbreak.com/what-if-the-dinosaurs-hadnt-gone-extinct-why-our-world-might-look-very-different/
2026-02-16_mentions_10.1038_nature15697__161,2022-11-25T13:18:01,2022-Q4,2022-11-15,,,,unresolved,,,presseraum.at,,unmatched,0,0.0,0.0,unranked,Presseraum,Germany,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,"Wie würden Dinosaurier heute aussehen, wenn sie nie ausgestorben wären? : Wissenschaftsalarm",https://www.presseraum.at/wie-wuerden-dinosaurier-heute-aussehen-wenn-sie-nie-ausgestorben-waeren-wissenschaftsalarm/
2026-02-16_mentions_10.1038_nature15697__160,2022-11-25T14:37:52,2022-Q4,2022-11-15,,,,unresolved,,,nach-welt.com,,unmatched,0,0.0,0.0,unranked,Nachrichten Welt,Germany,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,"Wie würden Dinosaurier heute aussehen, wenn sie nie ausgestorben wären? : Wissenschaftswarnung ~ Nach Welt",https://www.nach-welt.com/wie-wurden-dinosaurier-heute-aussehen-wenn-sie-nie-ausgestorben-waren-wissenschaftswarnung/
2026-02-16_mentions_10.1038_nature15697__159,2022-11-25T20:48:07,2022-Q4,2022-11-15,,,,unresolved,,,rawstory.com,,unmatched,0,0.0,0.0,unranked,The Raw Story,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,'I like this guy -- he gets me!' New details emerge on Trump's praise of Holocaust denier at Mar-a-Lago dinner,https://www.rawstory.com/nick-fuentes-trump-2658783883/
2026-02-16_mentions_10.1038_nature15697__158,2022-11-25T23:40:07,2022-Q4,2022-11-15,,,,unresolved,,,rawstory.com,,unmatched,0,0.0,0.0,unranked,The Raw Story,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,Trump’s own ambassador to Israel condemns him for dining with 'human scum',https://www.rawstory.com/nick-fuentes-2658784155/
2026-02-16_mentions_10.1038_nature15697__157,2022-11-26T00:00:00,2022-Q4,2022-11-15,,,,unresolved,,,phys.org,,unmatched,0,0.0,0.0,unranked,Phys.org,United Kingdom,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What if the dinosaurs hadn't gone extinct? Why our world might look very different,https://phys.org/news/2022-11-dinosaurs-hadnt-extinct-world.html
2026-02-16_mentions_10.1038_nature15697__156,2022-11-26T04:01:20,2022-Q4,2022-11-15,,,,unresolved,,,sciencetimes.com,,unmatched,0,0.0,0.0,unranked,"The Science Times, United States",United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,Dinosauroid Model: Possible Impression of Dinos Living in the Present Times Visualized by Science [Look],https://www.sciencetimes.com/articles/41065/20221125/dinosauroid-model-possible-impression-dinos-living-present-times-visualized-science.htm
2026-02-16_mentions_10.1038_nature15697__155,2022-11-26T12:39:41,2022-Q4,2022-11-15,,,,unresolved,,,rawstory.com,,unmatched,0,0.0,0.0,unranked,The Raw Story,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,'Amazing news': Historic shark protections approved at global wildlife convention,https://www.rawstory.com/amazing-news-historic-shark-protections-approved-at-global-wildlife-convention/
2026-02-16_mentions_10.1038_nature15697__154,2022-11-26T12:50:03,2022-Q4,2022-11-15,,,,unresolved,,,rawstory.com,,unmatched,0,0.0,0.0,unranked,The Raw Story,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What if the dinosaurs hadn’t gone extinct? Why our world might look very different,https://www.rawstory.com/what-if-the-dinosaurs-hadnt-gone-extinct-why-our-world-might-look-very-different/
2026-02-16_mentions_10.1038_nature15697__153,2022-11-26T17:10:01,2022-Q4,2022-11-15,,,,unresolved,,,news.google.com,,unmatched,0,0.0,0.0,unranked,Google News,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What if the dinosaurs hadn't gone extinct? Why our world might look very different,https://news.google.com/__i/rss/rd/articles/CBMiQGh0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDIyLTExLWRpbm9zYXVycy1oYWRudC1leHRpbmN0LXdvcmxkLmh0bWzSAT9odHRwczovL3BoeXMub3JnL25ld3MvMjAyMi0xMS1kaW5vc2F1cnMtaGFkbnQtZXh0aW5jdC13b3JsZC5hbXA?oc=5
2026-02-16_mentions_10.1038_nature15697__152,2022-11-26T17:13:24,2022-Q4,2022-11-15,,,,unresolved,,,swifttelecast.com,,unmatched,0,0.0,0.0,unranked,Swift Telecast,India,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What if the dinosaurs hadn't gone extinct? Why our world might look very different - swifttelecast,https://swifttelecast.com/what-if-the-dinosaurs-hadnt-gone-extinct-why-our-world-might-look-very-different/
2026-02-16_mentions_10.1038_nature15697__151,2022-11-26T22:24:01,2022-Q4,2022-11-15,,,,unresolved,,,todayuknews.com,,unmatched,0,0.0,0.0,unranked,Today UK News,United Kingdom,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What if the dinosaurs hadn’t gone extinct? Why our world might look very different,https://todayuknews.com/tech/what-if-the-dinosaurs-hadnt-gone-extinct-why-our-world-might-look-very-different/
2026-02-16_mentions_10.1038_nature15697__150,2022-11-27T01:08:20,2022-Q4,2022-11-15,,,,unresolved,,,journalbreak.com,,unmatched,0,0.0,0.0,unranked,journalbreak.Com,India,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What if the dinosaurs hadn't gone extinct? Why our world might look very different - journalbreak,https://journalbreak.com/what-if-the-dinosaurs-hadnt-gone-extinct-why-our-world-might-look-very-different-2/
2026-02-16_mentions_10.1038_nature15697__149,2022-11-27T02:50:50,2022-Q4,2022-11-15,,,,unresolved,,,nach-welt.com,,unmatched,0,0.0,0.0,unranked,Nachrichten Welt,Germany,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,"Warum unsere Welt ganz anders aussehen könnte, wenn die Dinosaurier nicht ausgestorben wären ~ Nach Welt",https://www.nach-welt.com/warum-unsere-welt-ganz-anders-aussehen-konnte-wenn-die-dinosaurier-nicht-ausgestorben-waren/
2026-02-16_mentions_10.1038_nature15697__148,2022-11-27T04:02:21,2022-Q4,2022-11-15,,,,unresolved,,,nach-welt.com,,unmatched,0,0.0,0.0,unranked,Nachrichten Welt,Germany,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,"Was wäre, wenn die Dinosaurier nicht ausgestorben wären? Warum unsere Welt ganz anders aussehen könnte ~ Nach Welt",https://www.nach-welt.com/was-ware-wenn-die-dinosaurier-nicht-ausgestorben-waren-warum-unsere-welt-ganz-anders-aussehen-konnte/
2026-02-16_mentions_10.1038_nature15697__146,2022-11-27T08:47:32,2022-Q4,2022-11-15,,,,unresolved,,,interestingengineering.com,,unmatched,0,0.0,0.0,unranked,Interesting Engineering,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What if the dinosaurs continued evolving? How the giant creatures may have adapted,https://interestingengineering.com/science/dinosaurs-continued-evolving-how-adapted?alm_mvr=0
2026-02-16_mentions_10.1038_nature15697__126,2022-11-29T00:00:00,2022-Q4,2022-11-15,,,,unresolved,,,thefreelibrary.com,,unmatched,0,0.0,0.0,unranked,The Free Library,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,"Science and technology, general / Sustainability Times, ""What if the dinos had not gone extinct?""",http://www.thefreelibrary.com/What+if+the+dinos+had+not+gone+extinct%3f-a0728153346
2026-02-16_mentions_10.1038_nature15697__125,2022-11-29T06:24:02,2022-Q4,2022-11-15,,,,unresolved,,,torontotelegraph.com,,unmatched,0,0.0,0.0,unranked,Toronto Telegraph,Canada,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What if the dinos had not gone extinct,http://www.torontotelegraph.com/news/273135445/what-if-the-dinos-had-not-gone-extinct
2026-02-16_mentions_10.1038_nature15697__122,2022-11-30T10:10:52,2022-Q4,2022-11-15,,,,unresolved,,,theconversation.com,,unmatched,0,0.0,0.0,unranked,The Conversation,Australia,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,¿Y si los dinosaurios no se hubieran extinguido? Por qué nuestro mundo podría ser muy diferente,https://theconversation.com/y-si-los-dinosaurios-no-se-hubieran-extinguido-por-que-nuestro-mundo-podria-ser-muy-diferente-195595
2026-02-16_mentions_10.1038_nature15697__121,2022-11-30T18:38:20,2022-Q4,2022-11-15,,,,unresolved,,,southafricatoday.net,,unmatched,0,0.0,0.0,unranked,South Africa Today,South Africa,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What if the dinos had not gone extinct?,https://southafricatoday.net/environment/what-if-the-dinos-had-not-gone-extinct/
2026-02-16_mentions_10.1038_nature15697__120,2022-12-01T22:11:33,2022-Q4,2022-11-15,,,,unresolved,,,cambiopolitico.com,,unmatched,0,0.0,0.0,unranked,Cambio Político,Costa Rica,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,¿Y si los dinosaurios no se hubieran extinguido? Por qué nuestro mundo podría ser muy diferente,https://cambiopolitico.com/y-si-los-dinosaurios-no-se-hubieran-extinguido-por-que-nuestro-mundo-podria-ser-muy-diferente/198995/
2026-02-16_mentions_10.1038_nature15697__119,2022-12-04T02:30:00,2022-Q4,2022-11-15,,,,unresolved,,,theobjective.com,,unmatched,0,0.0,0.0,unranked,TheObjective,Spain,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,Nuestro mundo sería muy diferente si los dinosaurios no se hubieran extinguido,https://theobjective.com/sociedad/2022-12-04/mundo-dinosaurios-extincion/
2026-02-16_mentions_10.1038_nature15697__118,2022-12-04T05:41:01,2022-Q4,2022-11-15,,,,unresolved,,,elportaluco.com,,unmatched,0,0.0,0.0,unranked,El Portaluco,Spain,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,¿Y si los dinosaurios no se hubieran extinguido? Por qué nuestro mundo podría ser muy diferente,https://elportaluco.com/y-si-los-dinosaurios-no-se-hubieran-extinguido-por-que-nuestro-mundo-podria-ser-muy-diferente/
2026-02-16_mentions_10.1038_nature15697__117,2022-12-04T08:03:51,2022-Q4,2022-11-15,,,,unresolved,,,bilbao24horas.com,,unmatched,0,0.0,0.0,unranked,Bilbao24horas,Spain,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,¿Y si los dinosaurios no se hubieran extinguido? Por qué nuestro mundo podría ser muy diferente,https://bilbao24horas.com/y-si-los-dinosaurios-no-se-hubieran-extinguido-por-que-nuestro-mundo-podria-ser-muy-diferente/
2026-02-16_mentions_10.1038_nature15697__116,2022-12-04T11:09:48,2022-Q4,2022-11-15,,,,unresolved,,,madriddigital24horas.com,,unmatched,0,0.0,0.0,unranked,Madriddigital24horas,Spain,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,¿Y si los dinosaurios no se hubieran extinguido? Por qué nuestro mundo podría ser muy diferente,https://madriddigital24horas.com/y-si-los-dinosaurios-no-se-hubieran-extinguido-por-que-nuestro-mundo-podria-ser-muy-diferente/
2026-02-16_mentions_10.1038_nature15697__115,2022-12-04T12:11:46,2022-Q4,2022-11-15,,,,unresolved,,,dclm.es,,unmatched,0,0.0,0.0,unranked,dclm,Spain,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,¿Y si los dinosaurios no se hubieran extinguido? Por qué nuestro mundo podría ser muy diferente,https://www.dclm.es/noticias/137983/y-si-los-dinosaurios-no-se-hubieran-extinguido-por-que-nuestro-mundo-podria-ser-muy%C2%A0diferente
2026-02-16_mentions_10.1038_nature15697__114,2022-12-04T20:00:25,2022-Q4,2022-11-15,,,,unresolved,,,inverse.com,,unmatched,0,0.0,0.0,unranked,Inverse,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,What would the world look like if big dinosaurs survived the asteroid strike?,https://www.inverse.com/science/what-if-dinosaurs-didnt-go-extinct
2026-02-16_mentions_10.1038_nature15697__113,2022-12-05T13:59:49,2022-Q4,2022-11-15,,,,unresolved,,,msn.com,,unmatched,0,0.0,0.0,unranked,MSN,United States,pub_002,A comprehensive phylogeny of birds (Aves) using targeted next-generation DNA sequencing,¿Cómo sería el mundo si los dinosaurios no se hubieran extinguido?,https://www.msn.com/es-mx/noticias/mundo/c%C3%B3mo-ser%C3%ADa-el-mundo-si-los-dinosaurios-no-se-hubieran-extinguido/ar-AA14V8q2?srcref=rss
2026-02-16_mentions_10.1016_j.cub.2018.04.062__24,2023-07-12T12:53:00,2023-Q3,2023-08-15,,,,unresolved,,,uk.news.yahoo.com,,unmatched,0,0.0,0.0,unranked,Yahoo! News,United States,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Why did some birds survive when dinosaurs went extinct? Molting feathers could hold a clue,https://uk.news.yahoo.com/why-did-birds-survive-dinosaurs-125300337.html
2026-02-16_mentions_10.1016_j.cub.2018.04.062__25,2023-07-12T12:53:00,2023-Q3,2023-08-15,,,,unresolved,,,ca.finance.yahoo.com,,unmatched,0,0.0,0.0,unranked,Yahoo! Finance Canada,Canada,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Why did some birds survive when dinosaurs went extinct? Molting feathers could hold a clue,https://ca.finance.yahoo.com/news/why-did-birds-survive-dinosaurs-125300337.html
2026-02-16_mentions_10.1016_j.cub.2018.04.062__26,2023-07-12T12:53:00,2023-Q3,2023-08-15,,,,unresolved,,,businessinsider.nl,,unmatched,0,0.0,0.0,unranked,Business Insider Nederland,Netherlands,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Why did some birds survive when dinosaurs went extinct? Molting feathers could hold a clue,https://www.businessinsider.nl/why-did-some-birds-survive-when-dinosaurs-went-extinct-molting-feathers-could-hold-a-clue/
2026-02-16_mentions_10.1016_j.cub.2018.04.062__27,2023-07-12T12:53:00,2023-Q3,2023-08-15,,,,unresolved,,,businessinsider.com,,unmatched,0,0.0,0.0,unranked,Business Insider,United States,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Why did some birds survive when dinosaurs went extinct? Molting feathers could hold a clue,https://www.businessinsider.com/molting-feathers-help-birds-survive-when-dinosaurs-went-extinct-2023-7
2026-02-16_mentions_10.1016_j.cub.2018.04.062__23,2023-07-12T12:54:00,2023-Q3,2023-08-15,,,,unresolved,,,businessinsider.in,,unmatched,0,0.0,0.0,unranked,Business Insider India,India,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Why did some birds survive when dinosaurs went extinct? Molting feathers could hold a clue,https://www.businessinsider.in/science/news/why-did-some-birds-survive-when-dinosaurs-went-extinct-molting-feathers-could-hold-a-clue/articleshow/101702978.cms
2026-02-16_mentions_10.1016_j.cub.2018.04.062__22,2023-07-12T13:10:50,2023-Q3,2023-08-15,,,,unresolved,,,msn.com,,unmatched,0,0.0,0.0,unranked,MSN,United States,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Why did some birds survive when dinosaurs went extinct? Molting feathers could hold a clue,https://www.msn.com/en-us/news/technology/why-did-some-birds-survive-when-dinosaurs-went-extinct-molting-feathers-could-hold-a-clue/ar-AA1dLxLD?ocid=Peregrine
2026-02-16_mentions_10.1016_j.cub.2018.04.062__20,2023-12-19T16:53:46,2023-Q4,2023-11-15,,,,unresolved,,,theconversation.com,,unmatched,0,0.0,0.0,unranked,The Conversation,Australia,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Five things you probably have wrong about the T rex,https://theconversation.com/five-things-you-probably-have-wrong-about-the-t-rex-220011
2026-02-16_mentions_10.1016_j.cub.2018.04.062__21,2023-12-19T16:53:46,2023-Q4,2023-11-15,,,,unresolved,,,uk.news.yahoo.com,,unmatched,0,0.0,0.0,unranked,Yahoo! News,United States,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Five things you probably have wrong about the T rex,https://uk.news.yahoo.com/five-things-probably-wrong-t-165346578.html
2026-02-16_mentions_10.1016_j.cub.2018.04.062__18,2023-12-19T18:39:17,2023-Q4,2023-11-15,,,,unresolved,,,torontotelegraph.com,,unmatched,0,0.0,0.0,unranked,Toronto Telegraph,Canada,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Five things you probably have wrong about the T rex,http://www.torontotelegraph.com/news/274070185/five-things-you-probably-have-wrong-about-the-t-rex
2026-02-16_mentions_10.1016_j.cub.2018.04.062__17,2023-12-20T01:00:19,2023-Q4,2023-11-15,,,,unresolved,,,free-mail.co.za,,unmatched,0,0.0,0.0,unranked,Free Mail South Africa,South Africa,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Five things you probably have wrong about the T rex,https://free-mail.co.za/five-things-you-probably-have-wrong-about-the-t-rex/
2026-02-16_mentions_10.1016_j.cub.2018.04.062__16,2023-12-20T06:46:15,2023-Q4,2023-11-15,,,,unresolved,,,devdiscourse.com,,unmatched,0,0.0,0.0,unranked,Devdiscourse,India,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Five things you probably have wrong about the T rex,https://www.devdiscourse.com/article/science-environment/2752330-five-things-you-probably-have-wrong-about-the-t-rex
2026-02-16_mentions_10.1016_j.cub.2018.04.062__15,2023-12-20T18:19:09,2023-Q4,2023-11-15,,,,unresolved,,,phys.org,,unmatched,0,0.0,0.0,unranked,Phys.org,United Kingdom,pub_007,Early Evolution of Modern Birds Structured by Global Forest Collapse at the End-Cretaceous Mass Extinction,Five things you probably have wrong about the T rex,https://phys.org/news/2023-12-wrong-rex.html
